file_path,publishable,flesch_kincaid_grade_level,gunning_fog_index,dale_chall,smog_index,table_count,table_citation_presence,table_density,no_of_columns_per_page_of_table,citation_relevance,title_abstract_consistency,presence_of_opposite_number_of_sections,reference_count,figures_to_text_ratio,equation_density,technical_jargon_score,novelty_score,interdisciplinary_impact_score
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_384.pdf,0,10.1,9.01,6.98,12.4,10,TRUE,1.25,4.1,0,0.715974391,2,0,0,0.003082914,0.008807247,0.580245505,0.09047261
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_353.pdf,0,10.3,9.55,7.37,12.8,5,FALSE,0.833333333,6.4,0,0.517513616,3,83,0,0.00842602,0.012313521,0.56557578,0.184840891
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_347.pdf,0,10.9,9.57,6.47,13.3,1,FALSE,0.035714286,6,0,0,3,0,0.000285497,0.004472783,0.010941247,0.508793603,0.042366303
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_343.pdf,0,10.1,9.22,7.07,12.8,6,TRUE,0.375,12,0,0.622230388,3,43,0,0.004263786,0.018758374,0.558931765,0.241430083
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_357.pdf,0,10.3,9.31,7,12.6,2,FALSE,0.181818182,9.5,0,0.510842646,1,130,0,0.011439213,0.01473531,0.53907043,0.058342879
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_380.pdf,0,9.5,8.59,7.41,11.9,4,TRUE,0.5,2.75,0,0.866170794,2,0,0,0.011504121,0.024469413,0.529526032,0.057008639
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_394.pdf,0,12.4,10.36,7.74,14.5,2,FALSE,0.4,2.5,0,0.577360816,2,73,0,0,0.005072181,0.477393724,0.211725168
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_79.pdf,0,6.5,7.05,6.24,10.3,2,FALSE,0.090909091,3,0,0.569653906,2,51,0,0.006600176,0.001217285,0.57939822,0.228561688
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_169.pdf,0,10.6,9.49,6.82,13,5,FALSE,0.227272727,8.4,0,0.538909324,2,31,0,0.011578153,0.013551666,0.490826922,0.060193452
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_141.pdf,0,,,,,,,,,,,,,,,,,
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_45.pdf,0,8.8,9.22,7.17,12,0,FALSE,0,0,0,0.544437129,3,50,0,0.023397514,0.00397974,0.654035281,0.024659702
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_51.pdf,0,12.1,11.13,8.2,14.1,1,FALSE,0.125,1,0,0.575269714,3,24,0.00039185,0.001567398,0.049905243,0.609623929,0.086951168
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_155.pdf,0,10.1,10.09,7.37,13.3,5,FALSE,0.416666667,7,0,0.536876962,3,34,0,0.008466819,0.001026694,0.706084197,0.037951035
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_182.pdf,0,12.3,9.85,6.51,14.2,0,FALSE,0,0,0,0.817576557,2,25,0,0.003916252,0.003242704,0.590956049,0.061163789
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_86.pdf,0,9.3,7.27,5.6,12.2,134,FALSE,3.941176471,3.940298507,0,0.518615626,2,46,0,0.011519364,0.002925848,0.361286828,0.192917512
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_92.pdf,0,11.3,10.71,7.54,13.1,2,TRUE,0.142857143,2,0,0.522103019,2,32,0,0.006521334,0.010343779,0.411977816,0.074217378
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_196.pdf,0,8.7,9.24,6.23,10.7,0,FALSE,0,0,0,0.565442659,3,45,0,0.011077447,0.004731861,0.365693963,0.055107123
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_1.pdf,0,11.5,9.46,5.73,13.8,3,TRUE,0.046875,6.666666667,0,0.530471772,1,0,0,0.000710074,0.005820399,0.551708743,0.291890475
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_237.pdf,0,7,7.66,6.21,10.8,11,TRUE,0.392857143,3.636363636,0,0.755968094,2,106,0,0.009670448,0.012887828,0.543931363,0.132082338
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_223.pdf,0,8.7,7.66,7,11.9,7,FALSE,0.636363636,7.428571429,0,0,1,92,0,0.014996429,0.018417462,0.519065082,0.119643092
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_222.pdf,0,9.4,8.96,6.6,11.3,22,FALSE,0.628571429,1.909090909,0,0.532973722,1,0,0,0.006921399,0.004630891,0.476026438,0.001832328
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_236.pdf,0,8,8.22,5.72,11.3,3,FALSE,0.055555556,4.333333333,0,0.790991843,2,4,0,0.005816501,0.015491314,0.414072146,0.116167916
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_93.pdf,0,11.8,10.36,7.2,13.6,3,TRUE,0.3,3.333333333,0,0.516192546,3,17,0,0.018267784,0.013636364,0.575184048,0.076344866
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_197.pdf,0,9.6,8.95,7.36,12.2,1,FALSE,0.2,2,0,0.553936679,2,52,0,0.003427366,0.002112379,0.599598054,0.018666465
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_183.pdf,0,11.6,11.08,6.51,14,11,FALSE,0.785714286,11.27272727,0,0.527031343,3,57,0.003549657,0.008874142,0.008437467,0.570405083,0.073180115
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_87.pdf,0,9.7,10.83,5.72,11.2,16,FALSE,0.380952381,13,0,0.55071051,2,32,0,0.085400469,0.001508865,0.320300341,0.121223204
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_50.pdf,0,10.9,9.9,6.82,14,2,TRUE,0.083333333,12,0,0.540045463,0,57,0,0.003713254,0.013083451,0.573078347,0.055493157
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_154.pdf,0,10.9,10.06,6.75,13.3,1,FALSE,0.052631579,8,0,0,2,17,0,0.000399574,0.024568864,0.50654614,0.052048372
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_140.pdf,0,9.1,8.94,6.62,11.6,0,FALSE,0,0,0,0.525050951,3,0,0,0.019821606,0.036463799,0.503573993,0.015952755
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_44.pdf,0,9.3,9.38,6.88,12.9,0,FALSE,0,0,0,0.571289487,1,84,0,0.015373459,0.003452741,0.391000617,0
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_168.pdf,0,11.6,9.97,7.14,14,2,FALSE,0.166666667,2,0,0.540419094,2,29,0,0.005853994,0.008278146,0.608487086,0.265730139
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_78.pdf,0,8.2,10.68,6.82,10.4,0,FALSE,0,0,0,0,7,0,0,0.024620609,0.001587531,0.607152098,0.019259497
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_395.pdf,0,11.5,10.2,7.77,13.6,2,TRUE,0.153846154,9.5,0,0.783417642,2,0,0.003850051,0.001621074,0.014033943,0.636044392,0.068397642
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_381.pdf,0,9.1,8.56,7.35,12.2,9,TRUE,1.125,8.777777778,0,0.796589166,2,0,0,0.00387657,0.015373699,0.581392953,0.046385048
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_356.pdf,0,9.7,8.78,7.15,12.6,4,TRUE,0.333333333,3.25,0,0.8265872,1,77,0.068744873,0.012141099,0.006360078,0.56710492,0.095611179
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_342.pdf,0,8.7,8.68,6.8,11.4,5,FALSE,0.555555556,5.4,0,0.531189062,3,0,0,0.004591514,0.00964467,0.607776236,0.139039543
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_368.pdf,0,10,9.46,7.5,12.9,17,TRUE,1.7,7.529411765,0,0.836445808,2,0,0.000615479,0.007078012,0.008136095,0.541354671,0.058301715
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_354.pdf,0,11.6,9.67,6.8,13.6,31,FALSE,5.166666667,2.774193548,0,0.507963663,1,35,0.000855432,0.000213858,0.002583979,0.524087984,0.063916763
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_340.pdf,0,12.8,10.21,8.23,14,4,FALSE,0.571428571,1.75,0,0,3,33,0.00432121,0,0.019480519,0.502191467,0.207921492
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_397.pdf,0,12.2,10.45,7.47,14.6,2,FALSE,0.125,7.5,0,0.72615926,2,64,0,0.002714286,0.01255955,0.383194514,0.253929069
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_383.pdf,0,10,9.19,7.39,12.7,5,FALSE,0.625,9,0,0.729046494,2,0,0.000504711,0.004205922,0.01082578,0.596278143,0.181239167
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_156.pdf,0,12.2,9.6,6.99,14,6,FALSE,0.75,5.166666667,0,0,1,43,0,0.013293651,0.002773925,0.496720297,0.005488014
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_52.pdf,0,10.6,10.44,7.01,12.2,1,FALSE,0.045454545,2,0,0.566834211,2,0,0.000146778,0.008513137,0.013001569,0.575159643,0.061712755
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_46.pdf,0,9.6,10.66,5.96,10.8,11,FALSE,0.127906977,9.909090909,0,0,7,0,0,0.000553017,0.00226978,0.628659022,0.021983238
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_142.pdf,0,13.4,11.48,7.26,14.6,8,FALSE,0.8,6.25,0,0.63128677,3,91,0.001708952,0.000657289,0.024143986,0.409081008,0.09121621
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_195.pdf,0,11.7,10.87,6.19,13.1,1,TRUE,0.045454545,4,0,0.573307157,2,56,0,0.00394175,0.001877934,0.529960895,0.013037361
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_91.pdf,0,8.7,7.3,6.4,11.8,5,FALSE,0.217391304,3.4,0,0.491104491,0,0,0,0.007023705,0.006429834,0.380829019,0.009544278
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_85.pdf,0,9.4,9.39,6.87,12,0,FALSE,0,0,0,0.578104876,3,42,0,0.007300429,0.010382375,0.575050183,0.078927466
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_181.pdf,0,8.2,8.16,6.95,11.3,37,TRUE,3.083333333,5.135135135,0,0.714307934,2,0,0,0.006629834,0.010116148,0.480670574,0.046324723
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_2.pdf,0,11.2,10.68,7.49,13.7,1,FALSE,0.142857143,10,0,0.529538229,2,20,0,0.001646091,0.005617978,0.499379954,0.168642224
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_208.pdf,0,9.1,8.8,6.34,11.8,4,TRUE,0.222222222,14.5,0,0.550206542,3,42,0,0.002984332,0.015302541,0.525440111,0.028415038
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_220.pdf,0,10.9,9.95,7.13,12.8,5,TRUE,0.3125,6.4,0,0.740761936,0,27,0,0.004877349,0.001341982,0.590919553,0.089416484
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_234.pdf,0,10.8,9.86,8.35,12.9,4,TRUE,1,3.5,0,0.515713139,1,53,0,0.002182725,0.012098651,0.404945514,0.109524457
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_235.pdf,0,9.8,8.65,6.82,12.6,4,FALSE,0.5,8.75,0,0.483666733,1,44,0,0.026360257,0.034209854,0.339954446,0.084460113
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_209.pdf,0,10.9,9.33,7.36,13,5,TRUE,0.384615385,5.2,0,0.522992134,2,24,0.00040833,0.00244998,0.014218009,0.455231001,0.081692012
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_3.pdf,0,8.4,8.37,7.42,11.9,1,FALSE,0.090909091,2,0,0,5,0,0,0.009176943,0.00821256,0.597500257,0.232299759
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_84.pdf,0,11.1,10.3,7.22,13.1,2,FALSE,0.4,4.5,0,0.548816424,2,0,0,0.000913868,0.025661588,0.57006184,0.052787097
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_180.pdf,0,9.4,9.23,6.75,12.5,4,FALSE,0.285714286,6.25,0,0.683623314,2,0,0,0.008728738,0.02119425,0.33521427,0.158271844
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_194.pdf,0,10.8,8.93,7.45,12.9,1,FALSE,0.25,22,0,0.470075276,1,41,0,0.008144796,0.008646779,0.549002616,0.007000699
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_90.pdf,0,10.8,8.59,5.53,13.8,17,TRUE,0.204819277,16.94117647,0,0.712345585,3,42,0.001357183,0.004489143,0.021860645,0.56725303,0.090938554
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_47.pdf,0,10.7,8.09,6.29,13,2,FALSE,0.083333333,4,0,0.543221522,1,0,9.89E-05,0.009493671,0.013304507,0.478850072,0.046600259
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_143.pdf,0,11.2,10.01,6.62,13.6,8,FALSE,0.421052632,8,0,0.721908718,0,133,0.000120977,0.009738689,0.006912879,0.3972619,0.21224483
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_157.pdf,0,10.7,8.77,6.79,13.1,22,FALSE,1.466666667,6.590909091,0,0,2,79,0.001535761,0.002413339,0.00684678,0.502306993,0.070215444
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_53.pdf,0,10.2,9.55,7.2,13,7,FALSE,1,12.57142857,0,0.511530389,3,63,0,0.004988488,0.001220629,0.443149322,0.082817725
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_382.pdf,0,11,9.12,7.46,13.2,2,FALSE,0.25,10,0,0.79091984,1,0,0.00191022,0.004934734,0.017389175,0.554750209,0.027686013
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_396.pdf,0,13,9.65,7.72,14.5,2,TRUE,0.166666667,4.5,0,0.728417158,1,27,0.000805023,0.003542103,0.022649781,0.513426004,0.248861683
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_341.pdf,0,7.6,7.73,7.02,10.8,1,FALSE,0.083333333,1,0,0.476931661,5,15,0,0.011546392,0.00962434,0.525674183,0.280064457
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_355.pdf,0,11.1,10.45,8.03,13.9,4,FALSE,0.666666667,10,0,0,3,46,0,0.002520706,0.005205321,0.488355525,0.145632769
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_369.pdf,0,11.1,9.84,6.85,13.2,2,FALSE,0.111111111,8.5,0,0.752849758,1,0,0.000397852,0.004276905,0.016217013,0.471234919,0.058161538
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_332.pdf,0,11.7,9.77,7.48,13.6,3,FALSE,0.25,11,0,0.723993033,1,81,0.00140779,0.005396527,0.018377001,0.54513658,0.061490527
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_326.pdf,0,11,9,7.09,13.5,4,TRUE,0.222222222,3.25,0,0,1,0,0.00053526,0.003880637,0.018791675,0.55928338,0.022895358
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_34.pdf,0,5.5,9.54,10.48,3.8,1,FALSE,0.083333333,17,0,0,8,0,0,0.000229991,0,0.667506292,0
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_20.pdf,0,9,9.33,7.09,12.1,2,FALSE,0.1,5.5,0,0.571460292,1,84,0,0.014308199,0.005613126,0.569061584,0.074723898
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_124.pdf,0,10,8.55,6.55,12.6,4,FALSE,0.19047619,8.25,0,0.535186663,1,29,0,0.004724144,0.007940447,0.533584505,0.037544775
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_118.pdf,0,9.9,8.97,5.79,12.5,8,FALSE,0.073394495,2.25,0,0,3,0,0.000250508,0.012748072,0.007375651,0.733589038,0.159546264
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_246.pdf,0,9.2,8.88,6.54,12.1,0,FALSE,0,0,0,0.527734831,2,0,0,0.013318025,0.011098981,0.590465022,0.227529326
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_252.pdf,0,9.8,8.33,6.47,12.5,84,TRUE,3,3.142857143,0,0.513279819,1,128,0.000160051,0.015444942,0.00928647,0.47847639,0.098559548
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_285.pdf,0,9.3,8.74,7.68,12.1,0,TRUE,0,0,0,0.516274778,3,11,0,0.001945052,0.000706464,0.502138034,0.034081323
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_291.pdf,0,9.4,9.25,6.79,12.3,1,TRUE,0.083333333,2,0,0.654259145,3,0,0,0.012304106,0.031678773,0.432855741,0.111770756
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_290.pdf,0,11.8,9.89,7.18,13.8,31,TRUE,1.291666667,6.35483871,0,0.826881558,2,77,0,0.007568386,0.007273342,0.565495373,0.067148414
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_284.pdf,0,7.9,8.65,6.69,11.2,11,TRUE,0.578947368,10.90909091,0,0.550303049,2,0,0,0.018411097,0.013898541,0.487487886,0.27584101
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_253.pdf,0,11,10.13,7.04,13.3,3,TRUE,0.096774194,6.333333333,0,0,4,0,0.001515152,0.003030303,0.024948025,0.571002868,0.082051235
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_247.pdf,0,9.9,9.23,6.04,12.1,3,TRUE,0.085714286,5.666666667,0,0.608823538,0,88,0.000116239,0.014355457,0.01075857,0.38189328,0.250238465
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_119.pdf,0,11.6,10.15,6.39,13.8,0,FALSE,0,0,0,0.504725955,2,0,0,0.008906182,0.010228726,0.539260568,0.122189983
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_21.pdf,0,9.9,10.07,6.92,13,2,FALSE,0.125,9,0,0.576070905,0,58,0,0.013192154,0.002405131,0.455951428,0.200861133
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_125.pdf,0,7.1,7.56,8.87,9.8,4,TRUE,0.5,6.75,0,0,7,0,0,0.00312256,0.018282166,0.679948126,0.123896317
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_131.pdf,0,9.9,9.05,7.31,12,7,TRUE,0.875,6.428571429,0,0.806497037,2,54,0,0.002922908,0.013235294,0.579341219,0.025252397
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_35.pdf,0,7.3,7.77,6.33,10.9,0,FALSE,0,0,0,0.582018934,3,6,0,0.011686992,0.018371688,0.583830016,0.044431791
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_327.pdf,0,8.4,7.1,6.74,11.6,24,TRUE,0.857142857,6.625,0,0.484358301,2,80,0,0.003800058,0.012228068,0.427044054,0.071941542
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_333.pdf,0,10.3,9.77,6.99,13.1,0,FALSE,0,0,0,0.625616208,1,16,0,0.001159644,0.005164622,0.599368938,0.016193693
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_325.pdf,0,9.7,9.03,7.13,12.6,18,TRUE,0.75,3.444444444,0,0.743246302,1,0,0,0.00551116,0.006961507,0.576558356,0.024154298
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_331.pdf,0,9.9,8,7.19,11.9,5,TRUE,0.454545455,4.2,0,0.767623544,1,0,0.003277223,0.000595859,0.014979573,0.560997181,0.141463516
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_319.pdf,0,9.5,8.47,7.43,12.2,60,TRUE,5.454545455,7.616666667,0,0.486228764,1,77,0,0.004945598,0.005734451,0.513784647,0.115132491
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_127.pdf,0,12.7,11.27,8,13.9,1,FALSE,0.111111111,2,0,0.51311444,3,0,0,0.002891102,0.023773394,0.527662709,0.187057614
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_23.pdf,0,13.1,12.06,7.52,14.4,2,TRUE,0.25,4,0,0.561404437,3,14,0.000436491,0.003928416,0.006936416,0.411412799,0.184859248
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_37.pdf,0,10.5,8.93,6.43,13.1,3,FALSE,0.1875,6.333333333,0,0.592147678,1,0,0,0.01164804,0.002754821,0.595988106,0.201662002
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_133.pdf,0,10.5,10.06,7.69,12.8,8,TRUE,1,3.125,0,0.496641732,2,0,0,0.002569373,0.014733458,0.601630301,0.175448106
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_251.pdf,0,9.5,8.81,6,11.9,2,FALSE,0.095238095,5,0,0.527199592,2,0,0,0.008885244,0.010608283,0.43997602,0.054298574
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_245.pdf,0,18.1,20.9,7.01,13,0,FALSE,0,0,0,0.774773151,2,27,0,0.000702432,0.002615063,0.549414134,0.064815443
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_279.pdf,0,12.6,13.24,6.73,13,5,FALSE,0.166666667,7.2,0,0.800992966,2,44,0,0.018383725,0.01796957,0.518883581,0.033767768
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_292.pdf,0,7.6,8.97,6.95,10.9,2,FALSE,0.285714286,1.5,0,0.566501305,4,11,0,0.015450186,0.006625442,0.587163005,0.143911516
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_286.pdf,0,11.5,11.14,6.53,13.1,3,FALSE,0.15,12,0,0.788040876,1,65,0,0.011461875,0.010486042,0.486320669,0.14256373
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_287.pdf,0,10.7,9.55,6.86,13.2,3,FALSE,0.375,15.66666667,0,0,2,59,0,0.005365127,0.022477172,0.492091082,0.037197938
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_293.pdf,0,11,10.5,7.59,13.8,9,FALSE,0.9,4,0,0.513141121,2,52,0.000153233,0.007201961,0.013333333,0.520512562,0.087243202
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_278.pdf,0,10.7,10.53,7.58,12.8,0,FALSE,0,0,0,0.495057746,3,8,0,0.001348618,0.013350286,0.545010301,0.015722016
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_244.pdf,0,11.5,10.45,7.79,13.4,2,FALSE,0.222222222,5,0,0,5,8,0.002149217,0.000614062,0.014157622,0.526239902,0.027273905
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_250.pdf,0,11.1,10.09,6.74,14.2,88,FALSE,7.333333333,3.420454545,0,0.505724971,2,0,0.000542064,0.00878144,0.017529752,0.616577417,0.123578857
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_36.pdf,0,8.8,8.89,7.02,12,2,FALSE,0.117647059,5,0,0.532977149,2,0,0,0.018411609,0.000430942,0.617517218,0.030184233
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_132.pdf,0,11.8,10.58,6.92,14,10,TRUE,0.344827586,6.9,0,0.533627819,2,6,0,0.004024557,0.018213256,0.364532949,0.035749976
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_126.pdf,0,11.5,9.78,7.39,13.8,4,TRUE,0.25,7.25,0,0.570171356,2,0,0,0.000414479,0.008166774,0.545519563,0.299854227
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_22.pdf,0,6.9,10.92,11.25,3.1,4,FALSE,0.444444444,6,0,0,8,0,0,0,0,0.635742903,0
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_318.pdf,0,8.7,8.73,6.84,11.9,1,FALSE,0.041666667,1,0,0.512128828,1,86,0,0.004413619,0.00837046,0.427492827,0.074631401
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_330.pdf,0,6.3,5.09,7.07,9.9,44,TRUE,4.4,5.636363636,0,0.80520013,2,74,0.001873634,0.003851358,0.004450007,0.362580279,0.098160057
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_324.pdf,0,10.7,9.54,7.84,13.3,2,TRUE,0.222222222,7,0,0.548835501,3,20,0,0.002743484,0.011004615,0.511129464,0.375164682
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_308.pdf,0,11,10.41,7.53,13.3,3,TRUE,0.5,7,0,0.54843799,3,19,0,0.007180768,0.017748479,0.587390915,0.168019549
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_320.pdf,0,11.1,10.72,6.49,12.9,2,FALSE,0.074074074,1,0,0.514378782,2,0,0,0.017105149,0.029264434,0.558475719,0.125553438
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_334.pdf,0,10.9,9.82,9.26,12.5,1,TRUE,0.25,9,0,0.527415501,3,0,0,0.002452483,0.027638191,0.519884488,0.068291051
/Users/LavanayaMalhotra/Desktop/DataScienceProject/papers/non-publishable/paper_26.pdf,0,9.2,9.43,6.81,12.3,0,FALSE,0,0,0,0.606294923,3,0,0,0.014783982,0.009328358,0.528692014,0.236118946
